"","Year","Country","HTS8","Value"
"1",2001,"Afghanistan","08025040",112274
"2",2001,"Afghanistan","12111000",6300
"3",2001,"Afghanistan","27112900",0
"4",2001,"Afghanistan","27131100",0
"5",2001,"Afghanistan","43013000",360
"6",2001,"Afghanistan","57011040",1200
"7",2001,"Afghanistan","57021090",0
"8",2001,"Afghanistan","57024120",524
"9",2001,"Afghanistan","57025910",3584
"10",2001,"Afghanistan","57029140",1337
"11",2001,"Afghanistan","68042210",11242
"12",2001,"Afghanistan","68042300",4113
"13",2001,"Afghanistan","68053010",11516
"14",2001,"Afghanistan","74199950",6800
"15",2001,"Afghanistan","82074030",2143
"16",2001,"Afghanistan","84169000",12699
"17",2001,"Afghanistan","95059060",2303
"18",2001,"Afghanistan","97060000",438925
"19",2001,"Afghanistan","98010010",157906
"20",2001,"Afghanistan","98020050",1820
"21",2001,"Afghanistan","99999500",3038
"22",2001,"Albania","07129060",192403
"23",2001,"Albania","07129070",4886
"24",2001,"Albania","09070000",2762
"25",2001,"Albania","09081000",15010
"26",2001,"Albania","09095000",6209
"27",2001,"Albania","09104020",12703
"28",2001,"Albania","09109920",90943
"29",2001,"Albania","12119080",2180650
"30",2001,"Albania","13021940",15491
"31",2001,"Albania","24011044",2398014
"32",2001,"Albania","33012950",158409
"33",2001,"Albania","35061050",3420
"34",2001,"Albania","44190040",2528
"35",2001,"Albania","44190080",30227
"36",2001,"Albania","56090040",402
"37",2001,"Albania","61082100",1911
"38",2001,"Albania","61082290",7110
"39",2001,"Albania","61099010",1994
"40",2001,"Albania","62019220",2038
"41",2001,"Albania","62019335",2246
"42",2001,"Albania","62029220",1476
"43",2001,"Albania","62029350",693
"44",2001,"Albania","62034240",1141
"45",2001,"Albania","62043120",453
"46",2001,"Albania","62043350",309
"47",2001,"Albania","62044440",2903
"48",2001,"Albania","62045100",622
"49",2001,"Albania","62046240",1067
"50",2001,"Albania","62046925",1326
"51",2001,"Albania","62052020",35751
"52",2001,"Albania","62053020",62869
"53",2001,"Albania","62059040",57387
"54",2001,"Albania","62064030",1493
"55",2001,"Albania","62111210",4879
"56",2001,"Albania","62113200",255
"57",2001,"Albania","62121090",5523
"58",2001,"Albania","64039990",492701
"59",2001,"Albania","71189000",5844
"60",2001,"Albania","84711000",4031
"61",2001,"Albania","84715000",2248
"62",2001,"Albania","84717090",32102
"63",2001,"Albania","84733030",5472
"64",2001,"Albania","84733050",3000
"65",2001,"Albania","85412900",12600
"66",2001,"Albania","85421380",369787
"67",2001,"Albania","85444140",164460
"68",2001,"Albania","88033000",2470
"69",2001,"Albania","90118000",2404
"70",2001,"Albania","90181995",3910
"71",2001,"Albania","93063040",193897
"72",2001,"Albania","97050000",214370
"73",2001,"Albania","97060000",389296
"74",2001,"Albania","98010010",12906
"75",2001,"Albania","98010026",6114
"76",2001,"Albania","99999500",50861
"77",2001,"Algeria","08041020",11395
"78",2001,"Algeria","08041040",24886
"79",2001,"Algeria","15091020",3225
"80",2001,"Algeria","22042150",36113
"81",2001,"Algeria","25030000",0
"82",2001,"Algeria","27071000",0
"83",2001,"Algeria","27073000",2608950
"84",2001,"Algeria","27075000",0
"85",2001,"Algeria","27079950",0
"86",2001,"Algeria","27090010",10142694
"87",2001,"Algeria","27090020",506834435
"88",2001,"Algeria","27100005",613616915
"89",2001,"Algeria","27100010",235511578
"90",2001,"Algeria","27100015",33732380
"91",2001,"Algeria","27100018",2620016
"92",2001,"Algeria","27100020",17281995
"93",2001,"Algeria","27100025",105767148
"94",2001,"Algeria","27100045",708647966
"95",2001,"Algeria","27111100",185863864
"96",2001,"Algeria","27111200",90989748
"97",2001,"Algeria","27111300",141262370
"98",2001,"Algeria","27111400",0
"99",2001,"Algeria","27111900",0
"100",2001,"Algeria","27112100",0
"101",2001,"Algeria","27112900",0
"102",2001,"Algeria","27122000",0
"103",2001,"Algeria","27129020",0
"104",2001,"Algeria","27131100",0
"105",2001,"Algeria","28020000",0
"106",2001,"Algeria","29011010",0
"107",2001,"Algeria","29012100",0
"108",2001,"Algeria","29012200",0
"109",2001,"Algeria","29012300",0
"110",2001,"Algeria","29012410",0
"111",2001,"Algeria","29022000",0
"112",2001,"Algeria","29024100",0
"113",2001,"Algeria","29024300",0
"114",2001,"Algeria","29024400",9553874
"115",2001,"Algeria","29027000",0
"116",2001,"Algeria","29029010",0
"117",2001,"Algeria","31028000",9672453
"118",2001,"Algeria","41031000",28700
"119",2001,"Algeria","49011000",13106
"120",2001,"Algeria","63072000",600
"121",2001,"Algeria","70132920",3654
"122",2001,"Algeria","73042910",631913
"123",2001,"Algeria","73043900",11879
"124",2001,"Algeria","73053910",14041
"125",2001,"Algeria","73062010",103901
"126",2001,"Algeria","73062020",1582074
"127",2001,"Algeria","73071100",73263
"128",2001,"Algeria","73079230",141758
"129",2001,"Algeria","84082020",420000
"130",2001,"Algeria","84137020",30980
"131",2001,"Algeria","84139190",44188
"132",2001,"Algeria","85015380",101895
"133",2001,"Algeria","85332100",3836
"134",2001,"Algeria","88023000",15250000
"135",2001,"Algeria","91021145",470
"136",2001,"Algeria","96019040",9499
"137",2001,"Algeria","97060000",18993
"138",2001,"Algeria","98010010",1644356
"139",2001,"Algeria","99999500",56220
"140",2001,"Andorra","24011053",122060
"141",2001,"Andorra","33030030",10573
"142",2001,"Andorra","39174000",297
"143",2001,"Andorra","39269098",680
"144",2001,"Andorra","42010030",725
"145",2001,"Andorra","54041080",1152
"146",2001,"Andorra","54075400",689
"147",2001,"Andorra","62092050",306
"148",2001,"Andorra","73269085",2908
"149",2001,"Andorra","84439050",12792
"150",2001,"Andorra","84715000",17288
"151",2001,"Andorra","85253090",10000
