"","Year","Country","HTS8","Value"
"1",2004,"British Virgin Islands","03037940",20198
"2",2004,"British Virgin Islands","03042060",188825
"3",2004,"British Virgin Islands","03061440",22149
"4",2004,"British Virgin Islands","13021990",1244724
"5",2004,"British Virgin Islands","19059010",51492
"6",2004,"British Virgin Islands","21039090",4284
"7",2004,"British Virgin Islands","25051050",8592
"8",2004,"British Virgin Islands","29022000",3171861
"9",2004,"British Virgin Islands","33030020",4000
"10",2004,"British Virgin Islands","33030030",728931
"11",2004,"British Virgin Islands","33049950",5254
"12",2004,"British Virgin Islands","39253010",11110
"13",2004,"British Virgin Islands","39259000",2906
"14",2004,"British Virgin Islands","39269098",2044
"15",2004,"British Virgin Islands","40141000",14667
"16",2004,"British Virgin Islands","42021280",4514
"17",2004,"British Virgin Islands","42022190",9708
"18",2004,"British Virgin Islands","42022280",33096
"19",2004,"British Virgin Islands","42023160",8694
"20",2004,"British Virgin Islands","42029230",17690
"21",2004,"British Virgin Islands","42033000",2600
"22",2004,"British Virgin Islands","44122956",34227
"23",2004,"British Virgin Islands","48042900",86421
"24",2004,"British Virgin Islands","48192000",5035
"25",2004,"British Virgin Islands","49111000",5200
"26",2004,"British Virgin Islands","57050020",256
"27",2004,"British Virgin Islands","62031190",34030
"28",2004,"British Virgin Islands","62081950",290
"29",2004,"British Virgin Islands","62082100",254
"30",2004,"British Virgin Islands","62082990",390
"31",2004,"British Virgin Islands","63014000",60434
"32",2004,"British Virgin Islands","63063100",2782
"33",2004,"British Virgin Islands","63063900",468
"34",2004,"British Virgin Islands","64029140",1013462
"35",2004,"British Virgin Islands","64029918",3984
"36",2004,"British Virgin Islands","64029990",4495
"37",2004,"British Virgin Islands","64039160",2081
"38",2004,"British Virgin Islands","64039190",3525
"39",2004,"British Virgin Islands","64039960",7103
"40",2004,"British Virgin Islands","64039990",2900
"41",2004,"British Virgin Islands","64041920",361700
"42",2004,"British Virgin Islands","64041935",625
"43",2004,"British Virgin Islands","68101100",4910
"44",2004,"British Virgin Islands","69089000",4410
"45",2004,"British Virgin Islands","69120044",6480
"46",2004,"British Virgin Islands","69139050",8752
"47",2004,"British Virgin Islands","70099150",6000
"48",2004,"British Virgin Islands","71131929",38093
"49",2004,"British Virgin Islands","71131950",151728
"50",2004,"British Virgin Islands","71171990",16291
"51",2004,"British Virgin Islands","71189000",3479
"52",2004,"British Virgin Islands","73089095",3975
"53",2004,"British Virgin Islands","73121090",27949
"54",2004,"British Virgin Islands","73181520",3126
"55",2004,"British Virgin Islands","73219060",881003
"56",2004,"British Virgin Islands","74199950",459000
"57",2004,"British Virgin Islands","76020000",4278
"58",2004,"British Virgin Islands","76061230",82336
"59",2004,"British Virgin Islands","76169950",2560
"60",2004,"British Virgin Islands","82041100",12188
"61",2004,"British Virgin Islands","82042000",8838
"62",2004,"British Virgin Islands","83024160",114143
"63",2004,"British Virgin Islands","84129090",62937
"64",2004,"British Virgin Islands","84212100",20267
"65",2004,"British Virgin Islands","84253100",57533
"66",2004,"British Virgin Islands","84311000",4231
"67",2004,"British Virgin Islands","84703000",4500
"68",2004,"British Virgin Islands","84709000",14050
"69",2004,"British Virgin Islands","84716020",159040
"70",2004,"British Virgin Islands","84718010",3250
"71",2004,"British Virgin Islands","84733010",99948
"72",2004,"British Virgin Islands","84733050",190724
"73",2004,"British Virgin Islands","84818030",5631
"74",2004,"British Virgin Islands","85044070",48248
"75",2004,"British Virgin Islands","85044095",3385
"76",2004,"British Virgin Islands","85167100",22989
"77",2004,"British Virgin Islands","85182200",13068
"78",2004,"British Virgin Islands","85185000",14630
"79",2004,"British Virgin Islands","85243980",8200
"80",2004,"British Virgin Islands","85245310",4092
"81",2004,"British Virgin Islands","85252090",3500
"82",2004,"British Virgin Islands","85254080",4200
"83",2004,"British Virgin Islands","85299019",6300
"84",2004,"British Virgin Islands","85299086",3600
"85",2004,"British Virgin Islands","85340000",4610
"86",2004,"British Virgin Islands","85364100",4038
"87",2004,"British Virgin Islands","85364900",2375
"88",2004,"British Virgin Islands","85416000",3867
"89",2004,"British Virgin Islands","85438100",34000
"90",2004,"British Virgin Islands","85438996",29744
"91",2004,"British Virgin Islands","85444180",8987
"92",2004,"British Virgin Islands","87082950",8822
"93",2004,"British Virgin Islands","87142000",19200
"94",2004,"British Virgin Islands","87149190",4800
"95",2004,"British Virgin Islands","87149980",4843
"96",2004,"British Virgin Islands","89039920",3500
"97",2004,"British Virgin Islands","90069100",2500
"98",2004,"British Virgin Islands","91021280",10848
"99",2004,"British Virgin Islands","91059950",7392
"100",2004,"British Virgin Islands","94016920",9536
"101",2004,"British Virgin Islands","94018060",17700
"102",2004,"British Virgin Islands","94029000",29954
"103",2004,"British Virgin Islands","94032000",5267
"104",2004,"British Virgin Islands","94033080",2850
"105",2004,"British Virgin Islands","94036040",7917
"106",2004,"British Virgin Islands","94036080",29929
"107",2004,"British Virgin Islands","94039080",540687
"108",2004,"British Virgin Islands","94051080",33070
"109",2004,"British Virgin Islands","94052040",8313
"110",2004,"British Virgin Islands","95063100",435948
"111",2004,"British Virgin Islands","95063200",59280
"112",2004,"British Virgin Islands","95063900",315520
"113",2004,"British Virgin Islands","95066920",100283
"114",2004,"British Virgin Islands","96035000",410475
"115",2004,"British Virgin Islands","97011000",6000
"116",2004,"British Virgin Islands","97030000",60000
"117",2004,"British Virgin Islands","98010010",4426725
