"","Year","Country","HTS8","Value"
"143",2015,"Curaçao","71081100",15000
"144",2015,"Curaçao","71081210",176078319
"145",2015,"Curaçao","71081355",67205
"146",2015,"Curaçao","71081370",9619
"147",2015,"Curaçao","71129100",205500
"148",2015,"Curaçao","71171990",2614
"149",2015,"Curaçao","71181000",4441
"150",2015,"Curaçao","72042100",17123
"151",2015,"Curaçao","72044900",26437
"152",2015,"Curaçao","73151900",4500
"153",2015,"Curaçao","73182100",5747
"154",2015,"Curaçao","73269085",5900
"155",2015,"Curaçao","74040030",149599
"156",2015,"Curaçao","74040060",292079
"157",2015,"Curaçao","76020000",430360
"158",2015,"Curaçao","78020000",40407
"159",2015,"Curaçao","82051000",2900
"160",2015,"Curaçao","83011040",2688
"161",2015,"Curaçao","84119990",5544
"162",2015,"Curaçao","84261900",2154
"163",2015,"Curaçao","84313900",12000
"164",2015,"Curaçao","84314380",5566
"165",2015,"Curaçao","84433250",49500
"166",2015,"Curaçao","84569070",57000
"167",2015,"Curaçao","84713001",13598
"168",2015,"Curaçao","84717090",4500
"169",2015,"Curaçao","84718010",3195
"170",2015,"Curaçao","84733051",3898
"171",2015,"Curaçao","84799094",3073431
"172",2015,"Curaçao","84814000",2943
"173",2015,"Curaçao","84819090",3157
"174",2015,"Curaçao","85013180",10000
"175",2015,"Curaçao","85013260",42208
"176",2015,"Curaçao","85030095",10220
"177",2015,"Curaçao","85043120",4394
"178",2015,"Curaçao","85043140",52294
"179",2015,"Curaçao","85044095",29568
"180",2015,"Curaçao","85045080",7787
"181",2015,"Curaçao","85049040",47990
"182",2015,"Curaçao","85171200",2300
"183",2015,"Curaçao","85176200",11785
"184",2015,"Curaçao","85177000",2512
"185",2015,"Curaçao","85234920",16779
"186",2015,"Curaçao","85299026",4762
"187",2015,"Curaçao","85322900",5495
"188",2015,"Curaçao","85365090",13050
"189",2015,"Curaçao","85366980",613423
"190",2015,"Curaçao","85369080",5000
"191",2015,"Curaçao","85389080",7276
"192",2015,"Curaçao","85437096",7414
"193",2015,"Curaçao","85439088",21000
"194",2015,"Curaçao","85444220",16480
"195",2015,"Curaçao","85444290",122571
"196",2015,"Curaçao","85446020",99071
"197",2015,"Curaçao","87084011",5000
"198",2015,"Curaçao","90159000",493337
"199",2015,"Curaçao","90185000",17500
"200",2015,"Curaçao","90262080",8316
"201",2015,"Curaçao","90268060",50280
"202",2015,"Curaçao","90272050",4328
"203",2015,"Curaçao","90309088",69950
"204",2015,"Curaçao","90318080",8667
"205",2015,"Curaçao","90319090",4990
"206",2015,"Curaçao","94051080",16406
"207",2015,"Curaçao","97011000",2500
"208",2015,"Curaçao","98010010",19054073
"209",2015,"Curaçao","98010025",6294
"210",2015,"Curaçao","98010026",2810
"211",2015,"Curaçao","98020050",18009
"212",2015,"Curaçao","99999500",464907
"213",2015,"Eswatini (Swaziland)","15159021",26018
"214",2015,"Eswatini (Swaziland)","17011410",13811523
"215",2015,"Eswatini (Swaziland)","20079935",5381
"216",2015,"Eswatini (Swaziland)","20079940",4005
"217",2015,"Eswatini (Swaziland)","20079945",8549
"218",2015,"Eswatini (Swaziland)","20083070",710002
"219",2015,"Eswatini (Swaziland)","20089790",25175
"220",2015,"Eswatini (Swaziland)","21039090",3525
"221",2015,"Eswatini (Swaziland)","29349990",2137
"222",2015,"Eswatini (Swaziland)","32089000",6258
"223",2015,"Eswatini (Swaziland)","33030030",64094
"224",2015,"Eswatini (Swaziland)","39039050",397
"225",2015,"Eswatini (Swaziland)","39173200",9199
"226",2015,"Eswatini (Swaziland)","39174000",2481
"227",2015,"Eswatini (Swaziland)","39239000",164589
"228",2015,"Eswatini (Swaziland)","39249056",9779
"229",2015,"Eswatini (Swaziland)","39269025",362
"230",2015,"Eswatini (Swaziland)","39269035",6329
"231",2015,"Eswatini (Swaziland)","39269099",15262
"232",2015,"Eswatini (Swaziland)","40092200",985
"233",2015,"Eswatini (Swaziland)","40101991",466
"234",2015,"Eswatini (Swaziland)","40103590",1733
"235",2015,"Eswatini (Swaziland)","40169960",459
"236",2015,"Eswatini (Swaziland)","42022280",6350
"237",2015,"Eswatini (Swaziland)","42023160",4916
"238",2015,"Eswatini (Swaziland)","42050080",1078
"239",2015,"Eswatini (Swaziland)","44201000",2047
"240",2015,"Eswatini (Swaziland)","46012990",3030
"241",2015,"Eswatini (Swaziland)","46021918",29202
"242",2015,"Eswatini (Swaziland)","49011000",2325
"243",2015,"Eswatini (Swaziland)","49019900",3000
"244",2015,"Eswatini (Swaziland)","49090040",8887
"245",2015,"Eswatini (Swaziland)","51082040",6241
"246",2015,"Eswatini (Swaziland)","51111910",339
"247",2015,"Eswatini (Swaziland)","53091900",9285
"248",2015,"Eswatini (Swaziland)","55121900",6152
"249",2015,"Eswatini (Swaziland)","56039490",1248
"250",2015,"Eswatini (Swaziland)","57011016",5714
"251",2015,"Eswatini (Swaziland)","57011040",5952
"252",2015,"Eswatini (Swaziland)","57011090",5981
"253",2015,"Eswatini (Swaziland)","57019010",7547
"254",2015,"Eswatini (Swaziland)","57021090",8040
"255",2015,"Eswatini (Swaziland)","57023120",4835
"256",2015,"Eswatini (Swaziland)","59100090",49404
"257",2015,"Eswatini (Swaziland)","61034210",326423
"258",2015,"Eswatini (Swaziland)","61052020",830
"259",2015,"Eswatini (Swaziland)","61089200",18851
"260",2015,"Eswatini (Swaziland)","61103030",814
"261",2015,"Eswatini (Swaziland)","62033220",278
"262",2015,"Eswatini (Swaziland)","62033920",657
"263",2015,"Eswatini (Swaziland)","62033990",462
"264",2015,"Eswatini (Swaziland)","62034240",1659855
"265",2015,"Eswatini (Swaziland)","62043220",1358
"266",2015,"Eswatini (Swaziland)","62043980",305
"267",2015,"Eswatini (Swaziland)","62044340",275
