"","Year","Country","HTS8","Value"
"106",2001,"Eswatini (Swaziland)","61043200",8923
"107",2001,"Eswatini (Swaziland)","61044200",14806
"108",2001,"Eswatini (Swaziland)","61045200",62408
"109",2001,"Eswatini (Swaziland)","61046220",1136404
"110",2001,"Eswatini (Swaziland)","61046320",112489
"111",2001,"Eswatini (Swaziland)","61051000",6747937
"112",2001,"Eswatini (Swaziland)","61052020",676688
"113",2001,"Eswatini (Swaziland)","61061000",2966160
"114",2001,"Eswatini (Swaziland)","61083100",137912
"115",2001,"Eswatini (Swaziland)","61089100",14819
"116",2001,"Eswatini (Swaziland)","61091000",1245600
"117",2001,"Eswatini (Swaziland)","61102020",23514652
"118",2001,"Eswatini (Swaziland)","61103030",1844740
"119",2001,"Eswatini (Swaziland)","61112010",29047
"120",2001,"Eswatini (Swaziland)","61112020",3629
"121",2001,"Eswatini (Swaziland)","61112030",56461
"122",2001,"Eswatini (Swaziland)","61112050",21708
"123",2001,"Eswatini (Swaziland)","61112060",94731
"124",2001,"Eswatini (Swaziland)","61142000",646736
"125",2001,"Eswatini (Swaziland)","61178085",4421
"126",2001,"Eswatini (Swaziland)","61178095",73140
"127",2001,"Eswatini (Swaziland)","62034240",3203234
"128",2001,"Eswatini (Swaziland)","62034340",45652
"129",2001,"Eswatini (Swaziland)","62046240",2741391
"130",2001,"Eswatini (Swaziland)","62089130",19728
"131",2001,"Eswatini (Swaziland)","63022190",652
"132",2001,"Eswatini (Swaziland)","63049200",372
"133",2001,"Eswatini (Swaziland)","63049935",1485
"134",2001,"Eswatini (Swaziland)","65061030",4290
"135",2001,"Eswatini (Swaziland)","70072150",19398
"136",2001,"Eswatini (Swaziland)","71031020",24905
"137",2001,"Eswatini (Swaziland)","73181580",3540
"138",2001,"Eswatini (Swaziland)","73182900",78177
"139",2001,"Eswatini (Swaziland)","84132000",2199
"140",2001,"Eswatini (Swaziland)","84222000",1689956
"141",2001,"Eswatini (Swaziland)","84224090",29925
"142",2001,"Eswatini (Swaziland)","84379000",34180
"143",2001,"Eswatini (Swaziland)","84399950",8542
"144",2001,"Eswatini (Swaziland)","84413000",370000
"145",2001,"Eswatini (Swaziland)","84435910",36084
"146",2001,"Eswatini (Swaziland)","84519090",2453
"147",2001,"Eswatini (Swaziland)","84563010",12077
"148",2001,"Eswatini (Swaziland)","84659600",2353
"149",2001,"Eswatini (Swaziland)","84689050",8335
"150",2001,"Eswatini (Swaziland)","84798985",31000
"151",2001,"Eswatini (Swaziland)","84799095",2225
"152",2001,"Eswatini (Swaziland)","85088000",2680
"153",2001,"Eswatini (Swaziland)","85361000",20646
"154",2001,"Eswatini (Swaziland)","85366940",2566
"155",2001,"Eswatini (Swaziland)","85366980",60412
"156",2001,"Eswatini (Swaziland)","85389060",25430
"157",2001,"Eswatini (Swaziland)","85389080",17170
"158",2001,"Eswatini (Swaziland)","85438996",25802
"159",2001,"Eswatini (Swaziland)","85442000",2806
"160",2001,"Eswatini (Swaziland)","87089980",3075
"161",2001,"Eswatini (Swaziland)","90019060",30109
"162",2001,"Eswatini (Swaziland)","90142080",3537
"163",2001,"Eswatini (Swaziland)","90181190",12165
"164",2001,"Eswatini (Swaziland)","90304000",31951
"165",2001,"Eswatini (Swaziland)","90314100",21027
"166",2001,"Eswatini (Swaziland)","91021125",21000
"167",2001,"Eswatini (Swaziland)","91021165",1020
"168",2001,"Eswatini (Swaziland)","91021170",332
"169",2001,"Eswatini (Swaziland)","91021195",5163
"170",2001,"Eswatini (Swaziland)","91149015",458
"171",2001,"Eswatini (Swaziland)","94016120",6797
"172",2001,"Eswatini (Swaziland)","94016140",6815
"173",2001,"Eswatini (Swaziland)","94016960",176961
"174",2001,"Eswatini (Swaziland)","94016980",339131
"175",2001,"Eswatini (Swaziland)","94036080",3348931
"176",2001,"Eswatini (Swaziland)","98010010",65441
"177",2001,"Eswatini (Swaziland)","98010025",13929
"178",2001,"Eswatini (Swaziland)","99999500",214220
"179",2001,"Kazakhstan","03037920",37450
"180",2001,"Kazakhstan","03042060",62080
"181",2001,"Kazakhstan","16043020",9820801
"182",2001,"Kazakhstan","26121000",1333687
"183",2001,"Kazakhstan","27100005",1696586
"184",2001,"Kazakhstan","27100010",4833899
"185",2001,"Kazakhstan","28191000",9642518
"186",2001,"Kazakhstan","28414000",70000
"187",2001,"Kazakhstan","28419020",2926287
"188",2001,"Kazakhstan","28441020",4027866
"189",2001,"Kazakhstan","28442000",44966563
"190",2001,"Kazakhstan","28469020",19300
"191",2001,"Kazakhstan","39239000",1585
"192",2001,"Kazakhstan","39269098",916
"193",2001,"Kazakhstan","52085230",4140
"194",2001,"Kazakhstan","57011040",4780
"195",2001,"Kazakhstan","57019010",1959
"196",2001,"Kazakhstan","57029140",19346
"197",2001,"Kazakhstan","57050020",325
"198",2001,"Kazakhstan","61034210",33408
"199",2001,"Kazakhstan","61046220",535962
"200",2001,"Kazakhstan","61082100",950931
"201",2001,"Kazakhstan","61091000",148592
"202",2001,"Kazakhstan","61102020",347626
"203",2001,"Kazakhstan","62011100",89899
"204",2001,"Kazakhstan","62019120",575668
"205",2001,"Kazakhstan","62021100",539681
"206",2001,"Kazakhstan","62029120",31635
"207",2001,"Kazakhstan","62029345",109559
"208",2001,"Kazakhstan","62046330",9428
"209",2001,"Kazakhstan","62052020",15535
"210",2001,"Kazakhstan","62072100",17257
"211",2001,"Kazakhstan","62079110",28473
"212",2001,"Kazakhstan","62104050",82200
"213",2001,"Kazakhstan","62105050",156870
"214",2001,"Kazakhstan","63049960",43252
"215",2001,"Kazakhstan","72022150",3695816
"216",2001,"Kazakhstan","72023000",13736796
"217",2001,"Kazakhstan","72024100",18914003
"218",2001,"Kazakhstan","72024950",275211
"219",2001,"Kazakhstan","72025000",3720378
"220",2001,"Kazakhstan","72083600",194837
"221",2001,"Kazakhstan","72083700",866451
"222",2001,"Kazakhstan","72083800",776841
"223",2001,"Kazakhstan","72083900",369884
"224",2001,"Kazakhstan","72085100",16945
"225",2001,"Kazakhstan","72085200",29452
"226",2001,"Kazakhstan","72085300",61523
"227",2001,"Kazakhstan","72085400",14188
"228",2001,"Kazakhstan","72091600",267345
"229",2001,"Kazakhstan","72091700",180664
"230",2001,"Kazakhstan","72104900",215786
"231",2001,"Kazakhstan","74031100",80822154
"232",2001,"Kazakhstan","78019990",0
"233",2001,"Kazakhstan","79011250",77695640
"234",2001,"Kazakhstan","81031060",12755286
"235",2001,"Kazakhstan","81039000",4938465
"236",2001,"Kazakhstan","81041100",3025677
"237",2001,"Kazakhstan","81081050",34443574
"238",2001,"Kazakhstan","81121130",3001801
"239",2001,"Kazakhstan","81122060",3078768
"240",2001,"Kazakhstan","81129140",2173538
"241",2001,"Kazakhstan","81129150",462239
"242",2001,"Kazakhstan","81129900",204264
"243",2001,"Kazakhstan","84621000",41800
"244",2001,"Kazakhstan","85171100",8000
"245",2001,"Kazakhstan","87082950",19235
"246",2001,"Kazakhstan","94049020",30872
"247",2001,"Kazakhstan","97011000",17300
"248",2001,"Kazakhstan","97060000",61645
"249",2001,"Kazakhstan","98010010",847663
"250",2001,"Kazakhstan","98020050",7254
"251",2001,"Kazakhstan","99999500",1000907
"252",2001,"Kenya","03011000",9002
"253",2001,"Kenya","03026920",6262
"254",2001,"Kenya","03041040",481107
"255",2001,"Kenya","03042060",1542670
"256",2001,"Kenya","03074900",25981
"257",2001,"Kenya","03075900",50734
"258",2001,"Kenya","05080000",53274
"259",2001,"Kenya","06021000",368439
"260",2001,"Kenya","06029020",2112
"261",2001,"Kenya","06031060",8910
"262",2001,"Kenya","06031080",27166
"263",2001,"Kenya","06039000",11973
"264",2001,"Kenya","06049930",40235
"265",2001,"Kenya","07133220",15396
"266",2001,"Kenya","08013200",319263
"267",2001,"Kenya","08029098",634072
"268",2001,"Kenya","09011100",12007320
"269",2001,"Kenya","09011200",566976
"270",2001,"Kenya","09012100",12244
"271",2001,"Kenya","09012200",2858
"272",2001,"Kenya","09022090",53346
"273",2001,"Kenya","09023000",242165
"274",2001,"Kenya","09024000",11500998
"275",2001,"Kenya","09091000",27323
"276",2001,"Kenya","12093000",328456
"277",2001,"Kenya","12119080",18925
"278",2001,"Kenya","13021400",7891041
"279",2001,"Kenya","14041000",12375
"280",2001,"Kenya","14049000",41040
"281",2001,"Kenya","15219040",51597
"282",2001,"Kenya","17041000",96234
"283",2001,"Kenya","19021940",6244
"284",2001,"Kenya","20081910",66750
"285",2001,"Kenya","20081990",116025
"286",2001,"Kenya","20094040",192101
"287",2001,"Kenya","21012020",2607680
"288",2001,"Kenya","22030000",12555
"289",2001,"Kenya","24012085",1656886
"290",2001,"Kenya","27121000",97413
"291",2001,"Kenya","28444000",3100
"292",2001,"Kenya","29224100",37487
"293",2001,"Kenya","29241010",15998
"294",2001,"Kenya","30051050",1100
"295",2001,"Kenya","32030010",1217458
"296",2001,"Kenya","33012950",3000
"297",2001,"Kenya","33049910",142184
"298",2001,"Kenya","34060000",2722
"299",2001,"Kenya","38081050",1265521
"300",2001,"Kenya","39012000",24200
"301",2001,"Kenya","39031100",24134
"302",2001,"Kenya","39231000",680
"303",2001,"Kenya","39232900",20084
"304",2001,"Kenya","39241030",14000
"305",2001,"Kenya","39241050",5424
"306",2001,"Kenya","39249055",44617
"307",2001,"Kenya","39261000",45271
"308",2001,"Kenya","39262030",2280
"309",2001,"Kenya","39262090",5036
"310",2001,"Kenya","39269098",148341
"311",2001,"Kenya","40021100",2850
"312",2001,"Kenya","40112010",18316
"313",2001,"Kenya","40169350",1990
"314",2001,"Kenya","41013000",4921
"315",2001,"Kenya","41043150",1250
"316",2001,"Kenya","41043940",440
"317",2001,"Kenya","42010030",9808
"318",2001,"Kenya","42021100",1950
"319",2001,"Kenya","42022260",1600
"320",2001,"Kenya","42022280",419
"321",2001,"Kenya","42022990",3750
"322",2001,"Kenya","42023295",10590
"323",2001,"Kenya","42029100",315
"324",2001,"Kenya","42029220",1440
"325",2001,"Kenya","42029230",12412
"326",2001,"Kenya","42031040",33412
"327",2001,"Kenya","42033000",2526
"328",2001,"Kenya","42034060",263
"329",2001,"Kenya","42050080",2180
"330",2001,"Kenya","43022060",4171
"331",2001,"Kenya","43031000",10850
"332",2001,"Kenya","44140000",21804
"333",2001,"Kenya","44170080",4680
"334",2001,"Kenya","44182080",2180
"335",2001,"Kenya","44190040",35637
"336",2001,"Kenya","44190080",214296
"337",2001,"Kenya","44201000",1915909
"338",2001,"Kenya","44209045",3840
"339",2001,"Kenya","44209080",16536
"340",2001,"Kenya","44219098",73263
"341",2001,"Kenya","46012040",30956
"342",2001,"Kenya","46021016",26365
"343",2001,"Kenya","46021018",53179
"344",2001,"Kenya","46021029",9139
"345",2001,"Kenya","46021080",10562
"346",2001,"Kenya","48201020",2509
"347",2001,"Kenya","48211020",2440
"348",2001,"Kenya","48211040",2320
"349",2001,"Kenya","48231100",20400
"350",2001,"Kenya","49019900",6525
"351",2001,"Kenya","49030000",5831
"352",2001,"Kenya","49100020",33752
"353",2001,"Kenya","49111000",7965
"354",2001,"Kenya","49119120",7800
"355",2001,"Kenya","49119140",3324
"356",2001,"Kenya","52085240",3861
"357",2001,"Kenya","52091100",2647
"358",2001,"Kenya","52095900",19717
"359",2001,"Kenya","54075220",8539
"360",2001,"Kenya","54076199",24363
"361",2001,"Kenya","57011040",761
"362",2001,"Kenya","57021090",500
"363",2001,"Kenya","58050030",596
"364",2001,"Kenya","58063930",47036
"365",2001,"Kenya","58071005",1862
"366",2001,"Kenya","58109100",5000
"367",2001,"Kenya","58109290",6016
"368",2001,"Kenya","59050090",300
"369",2001,"Kenya","60029300",18193
"370",2001,"Kenya","61034315",16226
"371",2001,"Kenya","61045200",2133
"372",2001,"Kenya","61046220",19032
"373",2001,"Kenya","61051000",2278
"374",2001,"Kenya","61052020",3493
"375",2001,"Kenya","61061000",836
"376",2001,"Kenya","61091000",37156
"377",2001,"Kenya","61103010",7623
"378",2001,"Kenya","61103030",47047
"379",2001,"Kenya","61159918",12077
"380",2001,"Kenya","61171010",6800
"381",2001,"Kenya","62021220",2564
"382",2001,"Kenya","62029220",424741
"383",2001,"Kenya","62034210",564
"384",2001,"Kenya","62034240",20128212
"385",2001,"Kenya","62034320",432
"386",2001,"Kenya","62034340",460256
"387",2001,"Kenya","62034920",321903
"388",2001,"Kenya","62034980",185331
"389",2001,"Kenya","62041200",3404
"390",2001,"Kenya","62043350",42714
"391",2001,"Kenya","62043930",750
"392",2001,"Kenya","62044230",515659
"393",2001,"Kenya","62044340",1206
"394",2001,"Kenya","62044440",438
"395",2001,"Kenya","62045100",1360
"396",2001,"Kenya","62045220",66109
"397",2001,"Kenya","62045330",12769
"398",2001,"Kenya","62046220",17208
"399",2001,"Kenya","62046240",36806492
"400",2001,"Kenya","62046335",260365
"401",2001,"Kenya","62052020",2436594
"402",2001,"Kenya","62053020",1036178
"403",2001,"Kenya","62063030",99507
"404",2001,"Kenya","62064030",317026
"405",2001,"Kenya","62071100",33767
"406",2001,"Kenya","62072100",28475
"407",2001,"Kenya","62072200",120802
"408",2001,"Kenya","62082100",31552
"409",2001,"Kenya","62082200",318017
"410",2001,"Kenya","62089200",590598
"411",2001,"Kenya","62114200",35922
"412",2001,"Kenya","62114990",1410
"413",2001,"Kenya","62123000",1000
"414",2001,"Kenya","62141010",30137
"415",2001,"Kenya","62142000",5603
"416",2001,"Kenya","62143000",625
"417",2001,"Kenya","62149000",450
"418",2001,"Kenya","63012000",280
"419",2001,"Kenya","63023170",1500
"420",2001,"Kenya","63025130",800
"421",2001,"Kenya","63025140",537
"422",2001,"Kenya","63041910",992
"423",2001,"Kenya","63049200",3982
"424",2001,"Kenya","63049960",720
"425",2001,"Kenya","63053300",1566
"426",2001,"Kenya","64029930",766
"427",2001,"Kenya","64029990",3859
"428",2001,"Kenya","64039960",2144
"429",2001,"Kenya","64051000",834
"430",2001,"Kenya","65059015",10570
"431",2001,"Kenya","65059020",2608
"432",2001,"Kenya","65059025",21111
"433",2001,"Kenya","65059050",408
"434",2001,"Kenya","65059060",12741
"435",2001,"Kenya","65061030",11000
"436",2001,"Kenya","66020000",42259
"437",2001,"Kenya","67029065",37291
"438",2001,"Kenya","67041100",11200
"439",2001,"Kenya","67041900",1111
"440",2001,"Kenya","67042000",12182
"441",2001,"Kenya","67049000",2626
"442",2001,"Kenya","68029900",34557
"443",2001,"Kenya","68051000",87574
"444",2001,"Kenya","68159920",83589
"445",2001,"Kenya","68159940",139335
"446",2001,"Kenya","69120039",2178
"447",2001,"Kenya","69120041",5935
"448",2001,"Kenya","69120050",20706
"449",2001,"Kenya","69131010",2335
"450",2001,"Kenya","69131050",4058
"451",2001,"Kenya","69139030",3165
"452",2001,"Kenya","69139050",27400
"453",2001,"Kenya","69149080",39604
"454",2001,"Kenya","70102020",51030
"455",2001,"Kenya","70139970",7304
"456",2001,"Kenya","70181010",2500
"457",2001,"Kenya","71031020",31741
"458",2001,"Kenya","71031040",8496
"459",2001,"Kenya","71039100",58070
"460",2001,"Kenya","71039910",426868
"461",2001,"Kenya","71039950",41407
"462",2001,"Kenya","71131950",67678
"463",2001,"Kenya","71162035",155471
"464",2001,"Kenya","71162040",250025
"465",2001,"Kenya","71171990",39701
"466",2001,"Kenya","71179075",2350
"467",2001,"Kenya","71179090",59358
"468",2001,"Kenya","71189000",5791
"469",2001,"Kenya","73066050",7540
"470",2001,"Kenya","73110000",63025
"471",2001,"Kenya","73158910",3360
"472",2001,"Kenya","73181520",72712
"473",2001,"Kenya","73181550",36639
"474",2001,"Kenya","73181600",15116
"475",2001,"Kenya","73182200",5424
"476",2001,"Kenya","73239300",40884
"477",2001,"Kenya","73241000",30230
"478",2001,"Kenya","73269085",9922
"479",2001,"Kenya","74181920",3155
"480",2001,"Kenya","74181950",3607
"481",2001,"Kenya","74199950",9275
"482",2001,"Kenya","76012030",7710
"483",2001,"Kenya","76151930",24089
"484",2001,"Kenya","82055955",3663
"485",2001,"Kenya","83030000",2100
"486",2001,"Kenya","83062900",5620
"487",2001,"Kenya","83111000",2610
"488",2001,"Kenya","84069045",3646
"489",2001,"Kenya","84119190",94983
"490",2001,"Kenya","84128090",2012
"491",2001,"Kenya","84213100",10320
"492",2001,"Kenya","84289000",13315
"493",2001,"Kenya","84482050",64411
"494",2001,"Kenya","84483910",3840
"495",2001,"Kenya","84669150",10445
"496",2001,"Kenya","84713000",4899
"497",2001,"Kenya","84714100",141643
"498",2001,"Kenya","84714924",114585
"499",2001,"Kenya","84714970",6958
"500",2001,"Kenya","84716020",31074
"501",2001,"Kenya","84716035",4722
"502",2001,"Kenya","84716045",509306
"503",2001,"Kenya","84717060",2916
"504",2001,"Kenya","84719000",360000
"505",2001,"Kenya","84733010",32889
"506",2001,"Kenya","84733030",64325
"507",2001,"Kenya","84733050",171884
"508",2001,"Kenya","84733090",30460
"509",2001,"Kenya","84799095",26712
"510",2001,"Kenya","84821050",2246
"511",2001,"Kenya","84834050",7590
"512",2001,"Kenya","85014020",3430
"513",2001,"Kenya","85030095",3804
"514",2001,"Kenya","85043140",10000
"515",2001,"Kenya","85049095",18522
"516",2001,"Kenya","85051900",4782
"517",2001,"Kenya","85072080",237610
"518",2001,"Kenya","85073080",2809
"519",2001,"Kenya","85119060",5396
"520",2001,"Kenya","85162900",18140
"521",2001,"Kenya","85165000",51704
"522",2001,"Kenya","85175050",35000
"523",2001,"Kenya","85178020",12982
"524",2001,"Kenya","85179064",26646
"525",2001,"Kenya","85182980",5000
"526",2001,"Kenya","85243100",1374900
"527",2001,"Kenya","85243940",518400
"528",2001,"Kenya","85245310",33100
"529",2001,"Kenya","85252090",822750
"530",2001,"Kenya","85253090",133405
"531",2001,"Kenya","85254040",2370
"532",2001,"Kenya","85291040",3000
"533",2001,"Kenya","85291090",3413
"534",2001,"Kenya","85299029",28667
"535",2001,"Kenya","85299093",35000
"536",2001,"Kenya","85312000",28175
"537",2001,"Kenya","85322400",2472
"538",2001,"Kenya","85340000",45153
"539",2001,"Kenya","85365090",8176
"540",2001,"Kenya","85421380",575757
"541",2001,"Kenya","85421980",5910
"542",2001,"Kenya","85444180",5340
"543",2001,"Kenya","85445940",13800
"544",2001,"Kenya","87032400",4500
"545",2001,"Kenya","87089360",48135
"546",2001,"Kenya","87089980",2780
"547",2001,"Kenya","88039090",2553
"548",2001,"Kenya","90014000",7144
"549",2001,"Kenya","90021160",8650
"550",2001,"Kenya","90031900",61692
"551",2001,"Kenya","90065290",4500
"552",2001,"Kenya","90069100",11446
"553",2001,"Kenya","90099010",14500
"554",2001,"Kenya","90138090",31637
"555",2001,"Kenya","90139050",281061
"556",2001,"Kenya","90149060",10790
"557",2001,"Kenya","90152080",8200
"558",2001,"Kenya","90189050",13312
"559",2001,"Kenya","90189080",13200
"560",2001,"Kenya","90191020",3000
"561",2001,"Kenya","90229060",40522
"562",2001,"Kenya","90269020",13482
"563",2001,"Kenya","90318080",79000
"564",2001,"Kenya","91021220",1000
"565",2001,"Kenya","91021240",2849
"566",2001,"Kenya","91021280",129244
"567",2001,"Kenya","91052950",600
"568",2001,"Kenya","92060020",35179
"569",2001,"Kenya","92060080",2124
"570",2001,"Kenya","93040060",14865
"571",2001,"Kenya","94016140",9350
"572",2001,"Kenya","94016920",3300
"573",2001,"Kenya","94016960",12003
"574",2001,"Kenya","94029000",22120
"575",2001,"Kenya","94032000",24760
"576",2001,"Kenya","94033080",3512
"577",2001,"Kenya","94035090",4800
"578",2001,"Kenya","94036080",32624
"579",2001,"Kenya","94049010",325
"580",2001,"Kenya","94055040",19292
"581",2001,"Kenya","95021000",3478
"582",2001,"Kenya","95031000",2205
"583",2001,"Kenya","95034100",36588
"584",2001,"Kenya","95034900",256
"585",2001,"Kenya","95035000",11549
"586",2001,"Kenya","95039000",7388
"587",2001,"Kenya","95043000",469162
"588",2001,"Kenya","95049060",47788
"589",2001,"Kenya","95049090",1650
"590",2001,"Kenya","95051025",21221
"591",2001,"Kenya","95051030",5843
"592",2001,"Kenya","95051050",1189
"593",2001,"Kenya","95063900",84100
"594",2001,"Kenya","95069100",39394
"595",2001,"Kenya","95071000",24050
"596",2001,"Kenya","95072080",20871
"597",2001,"Kenya","95079070",1025701
"598",2001,"Kenya","95079080",10256
"599",2001,"Kenya","96019020",11886
"600",2001,"Kenya","96019060",9856
"601",2001,"Kenya","96020010",13900
"602",2001,"Kenya","96020050",10363
"603",2001,"Kenya","96033040",9477
"604",2001,"Kenya","96033060",2760
"605",2001,"Kenya","96081000",23673
"606",2001,"Kenya","97011000",284188
"607",2001,"Kenya","97030000",60024
"608",2001,"Kenya","97050000",47870
"609",2001,"Kenya","97060000",690000
"610",2001,"Kenya","98010010",4299618
"611",2001,"Kenya","98010025",27765
"612",2001,"Kenya","98020050",57293
"613",2001,"Kenya","98100040",168000
"614",2001,"Kenya","98180007",9825
"615",2001,"Kenya","99999500",735299
"616",2001,"Kiribati","03011000",795612
"617",2001,"Kiribati","03061200",89817
"618",2001,"Kiribati","34060000",2635
"619",2001,"Kiribati","39269098",12765
"620",2001,"Kiribati","85243100",2700
"621",2001,"Kiribati","85389080",2595
"622",2001,"Kiribati","85421380",5758
"623",2001,"Kiribati","85444180",0
"624",2001,"Kiribati","98010010",30000
"625",2001,"Kiribati","99999500",105179
"626",2001,"Kuwait","07102905",32737
"627",2001,"Kuwait","13023200",31244
"628",2001,"Kuwait","19053000",17190
"629",2001,"Kuwait","25030000",0
"630",2001,"Kuwait","27071000",0
"631",2001,"Kuwait","27073000",0
"632",2001,"Kuwait","27075000",0
"633",2001,"Kuwait","27079950",0
"634",2001,"Kuwait","27090010",430007989
"635",2001,"Kuwait","27090020",1262225810
"636",2001,"Kuwait","27100005",0
"637",2001,"Kuwait","27100010",9846878
"638",2001,"Kuwait","27100015",111245408
"639",2001,"Kuwait","27100018",5183885
"640",2001,"Kuwait","27100020",4156331
"641",2001,"Kuwait","27100045",0
"642",2001,"Kuwait","27111200",0
"643",2001,"Kuwait","27111300",0
"644",2001,"Kuwait","27111400",0
"645",2001,"Kuwait","27111900",0
"646",2001,"Kuwait","27112900",15584677
"647",2001,"Kuwait","27121000",0
"648",2001,"Kuwait","27122000",0
"649",2001,"Kuwait","27129020",0
"650",2001,"Kuwait","27131100",33214355
"651",2001,"Kuwait","27132000",0
"652",2001,"Kuwait","27139000",0
"653",2001,"Kuwait","28020000",0
"654",2001,"Kuwait","28141000",3349893
"655",2001,"Kuwait","29011010",0
"656",2001,"Kuwait","29012100",0
"657",2001,"Kuwait","29012200",0
"658",2001,"Kuwait","29012300",0
"659",2001,"Kuwait","29012410",0
"660",2001,"Kuwait","29022000",0
