"","Year","Country","HTS8","Value"
"1",2012,"British Virgin Islands","05051000",30152
"2",2012,"British Virgin Islands","27101215",43200
"3",2012,"British Virgin Islands","39211219",22695
"4",2012,"British Virgin Islands","39239000",390
"5",2012,"British Virgin Islands","39241020",4753
"6",2012,"British Virgin Islands","39249056",1932
"7",2012,"British Virgin Islands","39253010",39246
"8",2012,"British Virgin Islands","39253050",1489
"9",2012,"British Virgin Islands","39269099",25849
"10",2012,"British Virgin Islands","40169310",10805
"11",2012,"British Virgin Islands","40169350",17802
"12",2012,"British Virgin Islands","41071980",273
"13",2012,"British Virgin Islands","42029290",2440
"14",2012,"British Virgin Islands","44071001",3994
"15",2012,"British Virgin Islands","48191000",2485
"16",2012,"British Virgin Islands","49119140",10000
"17",2012,"British Virgin Islands","61034315",4634
"18",2012,"British Virgin Islands","61045200",666021
"19",2012,"British Virgin Islands","61051000",17517
"20",2012,"British Virgin Islands","61091000",6386
"21",2012,"British Virgin Islands","61103030",9217
"22",2012,"British Virgin Islands","62021340",469
"23",2012,"British Virgin Islands","63079068",436
"24",2012,"British Virgin Islands","63079098",560
"25",2012,"British Virgin Islands","64039990",388
"26",2012,"British Virgin Islands","65020090",272
"27",2012,"British Virgin Islands","65069100",1048
"28",2012,"British Virgin Islands","71131929",43000
"29",2012,"British Virgin Islands","71131950",113659
"30",2012,"British Virgin Islands","72042100",5000
"31",2012,"British Virgin Islands","72042900",46000
"32",2012,"British Virgin Islands","72044900",20000
"33",2012,"British Virgin Islands","73071930",217040
"34",2012,"British Virgin Islands","73079230",70103
"35",2012,"British Virgin Islands","73181540",7350
"36",2012,"British Virgin Islands","74040030",4000
"37",2012,"British Virgin Islands","74122000",1088177
"38",2012,"British Virgin Islands","74199100",20324
"39",2012,"British Virgin Islands","74199950",16036
"40",2012,"British Virgin Islands","76020000",71750
"41",2012,"British Virgin Islands","76041030",5018
"42",2012,"British Virgin Islands","76151030",13870
"43",2012,"British Virgin Islands","79011210",4750
