"","Year","Country","HTS8","Value"
"225",1997,"Antigua and Barbuda","74040060",21338
"226",1997,"Antigua and Barbuda","76020000",575813
"227",1997,"Antigua and Barbuda","82042000",1695
"228",1997,"Antigua and Barbuda","82057000",3493
"229",1997,"Antigua and Barbuda","82071300",6636
"230",1997,"Antigua and Barbuda","84091000",4015
"231",1997,"Antigua and Barbuda","84118180",3299
"232",1997,"Antigua and Barbuda","84295910",50000
"233",1997,"Antigua and Barbuda","84713000",1500
"234",1997,"Antigua and Barbuda","84714910",3750
"235",1997,"Antigua and Barbuda","84717040",1600
"236",1997,"Antigua and Barbuda","84733020",3093
"237",1997,"Antigua and Barbuda","84733050",14599
"238",1997,"Antigua and Barbuda","84794000",6410
"239",1997,"Antigua and Barbuda","84798100",1429
"240",1997,"Antigua and Barbuda","85158080",38100
"241",1997,"Antigua and Barbuda","85173050",3008
"242",1997,"Antigua and Barbuda","85340000",15913
"243",1997,"Antigua and Barbuda","87082950",1813
"244",1997,"Antigua and Barbuda","88031000",8000
"245",1997,"Antigua and Barbuda","91149030",296687
"246",1997,"Antigua and Barbuda","97011000",12300
"247",1997,"Antigua and Barbuda","97019000",3626
"248",1997,"Antigua and Barbuda","98010010",1915701
"249",1997,"Antigua and Barbuda","99999500",69278
"250",1997,"Argentina","01011100",5710573
"251",1997,"Argentina","01011900",354500
"252",1997,"Argentina","02013002",73940
"253",1997,"Argentina","02013006",54112
"254",1997,"Argentina","02013010",165497
"255",1997,"Argentina","02013030",26952
"256",1997,"Argentina","02013050",2678797
"257",1997,"Argentina","02022002",10160
"258",1997,"Argentina","02022004",3720
"259",1997,"Argentina","02023002",2727
"260",1997,"Argentina","02023010",262795
"261",1997,"Argentina","02023050",9353548
"262",1997,"Argentina","03011000",1795
"263",1997,"Argentina","03022900",5300
"264",1997,"Argentina","03026920",220037
"265",1997,"Argentina","03026940",991330
"266",1997,"Argentina","03032200",61692
"267",1997,"Argentina","03034900",2048
"268",1997,"Argentina","03037700",14030358
"269",1997,"Argentina","03037800",720844
"270",1997,"Argentina","03037940",1509888
"271",1997,"Argentina","03041040",2868399
"272",1997,"Argentina","03042020",8250151
"273",1997,"Argentina","03042060",41260648
"274",1997,"Argentina","03049010",549152
"275",1997,"Argentina","03049090",27558
"276",1997,"Argentina","03053060",26521
"277",1997,"Argentina","03055920",206004
"278",1997,"Argentina","03056360",876567
"279",1997,"Argentina","03061300",46455
"280",1997,"Argentina","03061420",498085
"281",1997,"Argentina","03072900",12359509
"282",1997,"Argentina","03074100",839357
"283",1997,"Argentina","03074900",1840701
"284",1997,"Argentina","03076000",12516
"285",1997,"Argentina","03079900",31823
"286",1997,"Argentina","04049010",158959
"287",1997,"Argentina","04051010",699776
"288",1997,"Argentina","04061054",13435469
"289",1997,"Argentina","04062077",1709242
"290",1997,"Argentina","04069016",537864
"291",1997,"Argentina","04069041",6387330
"292",1997,"Argentina","04069046",1313
"293",1997,"Argentina","04069095",143397
"294",1997,"Argentina","04090000",74077820
"295",1997,"Argentina","05029000",19800
"296",1997,"Argentina","05030000",33862
"297",1997,"Argentina","05040000",13891
"298",1997,"Argentina","05069000",450438
"299",1997,"Argentina","05079000",27420
"300",1997,"Argentina","05100040",92387
"301",1997,"Argentina","05119920",5203619
"302",1997,"Argentina","05119930",114380
"303",1997,"Argentina","05119940",22440
"304",1997,"Argentina","06039000",12428
"305",1997,"Argentina","07032000",3425956
"306",1997,"Argentina","07092010",757427
"307",1997,"Argentina","07092090",202707
"308",1997,"Argentina","07123010",16248
"309",1997,"Argentina","07129010",149001
"310",1997,"Argentina","07129080",942625
"311",1997,"Argentina","07133920",42961
"312",1997,"Argentina","07133940",24033
"313",1997,"Argentina","07135020",21848
"314",1997,"Argentina","07142020",1350
"315",1997,"Argentina","08029090",4640
"316",1997,"Argentina","08062010",526023
"317",1997,"Argentina","08062020",39530
"318",1997,"Argentina","08072000",3390
"319",1997,"Argentina","08081000",1203734
"320",1997,"Argentina","08082020",4448416
"321",1997,"Argentina","08082040",16674888
"322",1997,"Argentina","08101040",20320
"323",1997,"Argentina","08104000",113972
"324",1997,"Argentina","08131000",21741
"325",1997,"Argentina","08132010",45543
"326",1997,"Argentina","08133000",3865894
"327",1997,"Argentina","08134090",485951
"328",1997,"Argentina","09011100",605698
"329",1997,"Argentina","09012200",5169
"330",1997,"Argentina","09022010",3750
"331",1997,"Argentina","09023000",635517
"332",1997,"Argentina","09024000",25088630
"333",1997,"Argentina","09030000",415081
"334",1997,"Argentina","09041100",74205
"335",1997,"Argentina","09042076",9239
"336",1997,"Argentina","09109100",7097
"337",1997,"Argentina","09109960",122281
"338",1997,"Argentina","10051000",12051734
"339",1997,"Argentina","10059020",2628612
"340",1997,"Argentina","10059040",3378197
"341",1997,"Argentina","10063090",18800
"342",1997,"Argentina","10064000",1117548
"343",1997,"Argentina","10070000",405813
"344",1997,"Argentina","11010000",3596
"345",1997,"Argentina","11022000",3268
"346",1997,"Argentina","11031300",14376
"347",1997,"Argentina","11090090",105403
"348",1997,"Argentina","12010000",5888832
"349",1997,"Argentina","12021040",596259
"350",1997,"Argentina","12022040",32821266
"351",1997,"Argentina","12022080",3307
"352",1997,"Argentina","12060000",202991
"353",1997,"Argentina","12072000",15975
"354",1997,"Argentina","12079900",6725
"355",1997,"Argentina","12092900",1437655
"356",1997,"Argentina","12099140",409208
"357",1997,"Argentina","12099180",154785
"358",1997,"Argentina","12101000",47100
