"","Year","Country","HTS8","Value"
"1",2007,"British Virgin Islands","03042960",14064
"2",2007,"British Virgin Islands","09109960",3221
"3",2007,"British Virgin Islands","10063010",18490
"4",2007,"British Virgin Islands","19053100",34992
"5",2007,"British Virgin Islands","28046100",10000
"6",2007,"British Virgin Islands","29023000",25656942
"7",2007,"British Virgin Islands","39172900",74160
"8",2007,"British Virgin Islands","39181010",247348
"9",2007,"British Virgin Islands","39259000",2260
"10",2007,"British Virgin Islands","39262010",37724
"11",2007,"British Virgin Islands","39262090",1508
"12",2007,"British Virgin Islands","39264000",1322
"13",2007,"British Virgin Islands","39269030",4500
"14",2007,"British Virgin Islands","39269099",28400
"15",2007,"British Virgin Islands","40122045",155500
"16",2007,"British Virgin Islands","42021100",14162
"17",2007,"British Virgin Islands","42023160",14146
"18",2007,"British Virgin Islands","44123160",2794
"19",2007,"British Virgin Islands","44152080",3816
"20",2007,"British Virgin Islands","44219097",2500
"21",2007,"British Virgin Islands","55151310",11151
"22",2007,"British Virgin Islands","59119000",55158
"23",2007,"British Virgin Islands","61051000",400
"24",2007,"British Virgin Islands","61091000",670
"25",2007,"British Virgin Islands","62045940",2500
"26",2007,"British Virgin Islands","62046240",335
"27",2007,"British Virgin Islands","63022900",350
"28",2007,"British Virgin Islands","63029100",34772
"29",2007,"British Virgin Islands","64039190",465
"30",2007,"British Virgin Islands","68029125",115380
"31",2007,"British Virgin Islands","71129900",8400
"32",2007,"British Virgin Islands","71131929",55700
"33",2007,"British Virgin Islands","71131950",9483
"34",2007,"British Virgin Islands","73151100",8779
"35",2007,"British Virgin Islands","73249000",281814
"36",2007,"British Virgin Islands","76169950",53061
"37",2007,"British Virgin Islands","82034060",7150
"38",2007,"British Virgin Islands","82041100",135888
"39",2007,"British Virgin Islands","82059000",7948
"40",2007,"British Virgin Islands","83016000",41164
"41",2007,"British Virgin Islands","83024160",11213
"42",2007,"British Virgin Islands","84099999",3000
"43",2007,"British Virgin Islands","84138100",100050
"44",2007,"British Virgin Islands","84139190",12950
"45",2007,"British Virgin Islands","84212100",20141
"46",2007,"British Virgin Islands","84253901",304863
"47",2007,"British Virgin Islands","84262000",2442000
"48",2007,"British Virgin Islands","84314380",329150
"49",2007,"British Virgin Islands","84314910",143935
"50",2007,"British Virgin Islands","84717040",70000
"51",2007,"British Virgin Islands","84733011",9125
"52",2007,"British Virgin Islands","84733051",31495
"53",2007,"British Virgin Islands","84818010",580450
"54",2007,"British Virgin Islands","84819050",65846
"55",2007,"British Virgin Islands","85124040",65375
"56",2007,"British Virgin Islands","85258030",304875
"57",2007,"British Virgin Islands","85312000",3000
"58",2007,"British Virgin Islands","85340000",26280
"59",2007,"British Virgin Islands","85366980",80240
"60",2007,"British Virgin Islands","85437096",60000
"61",2007,"British Virgin Islands","87082100",55281
"62",2007,"British Virgin Islands","87083050",7991
"63",2007,"British Virgin Islands","87131000",387864
"64",2007,"British Virgin Islands","87149500",68767
"65",2007,"British Virgin Islands","87149980",3441
"66",2007,"British Virgin Islands","89031000",228000
"67",2007,"British Virgin Islands","94032000",347675
"68",2007,"British Virgin Islands","94036080",22870
"69",2007,"British Virgin Islands","94039080",81164
"70",2007,"British Virgin Islands","94043080",0
"71",2007,"British Virgin Islands","95030000",5004
"72",2007,"British Virgin Islands","95041000",11850
"73",2007,"British Virgin Islands","95069915",14330
"74",2007,"British Virgin Islands","95069960",16588
"75",2007,"British Virgin Islands","97011000",5267325
"76",2007,"British Virgin Islands","97030000",2991
"77",2007,"British Virgin Islands","97050000",5349
"78",2007,"British Virgin Islands","98010010",2615589
"79",2007,"British Virgin Islands","98010020",809320
"80",2007,"British Virgin Islands","98010080",50274
"81",2007,"British Virgin Islands","99999500",1235774
"82",2007,"Eswatini (Swaziland)","17011110",5318784
"83",2007,"Eswatini (Swaziland)","17011150",164461
"84",2007,"Eswatini (Swaziland)","17019950",67262
"85",2007,"Eswatini (Swaziland)","17049025",140622
"86",2007,"Eswatini (Swaziland)","20079190",6120
"87",2007,"Eswatini (Swaziland)","20079945",23338
"88",2007,"Eswatini (Swaziland)","20083040",6631
"89",2007,"Eswatini (Swaziland)","20083070",1232583
"90",2007,"Eswatini (Swaziland)","20089290",467711
"91",2007,"Eswatini (Swaziland)","25030000",0
"92",2007,"Eswatini (Swaziland)","27112900",0
"93",2007,"Eswatini (Swaziland)","27132000",0
"94",2007,"Eswatini (Swaziland)","28112250",2200
"95",2007,"Eswatini (Swaziland)","29012100",0
"96",2007,"Eswatini (Swaziland)","29012200",0
"97",2007,"Eswatini (Swaziland)","29012410",0
"98",2007,"Eswatini (Swaziland)","29022000",0
"99",2007,"Eswatini (Swaziland)","29145030",7616
"100",2007,"Eswatini (Swaziland)","32151100",3804
"101",2007,"Eswatini (Swaziland)","33049950",104108
"102",2007,"Eswatini (Swaziland)","34060000",136368
"103",2007,"Eswatini (Swaziland)","39123900",11616
"104",2007,"Eswatini (Swaziland)","39173200",302
"105",2007,"Eswatini (Swaziland)","39174000",2131
"106",2007,"Eswatini (Swaziland)","39233000",28165
"107",2007,"Eswatini (Swaziland)","39239000",65915
"108",2007,"Eswatini (Swaziland)","39249056",18062
"109",2007,"Eswatini (Swaziland)","39269060",425
"110",2007,"Eswatini (Swaziland)","39269099",195954
"111",2007,"Eswatini (Swaziland)","40103130",702
"112",2007,"Eswatini (Swaziland)","42022280",1515
"113",2007,"Eswatini (Swaziland)","42029290",1630
"114",2007,"Eswatini (Swaziland)","44101100",34636
"115",2007,"Eswatini (Swaziland)","44151030",2160
"116",2007,"Eswatini (Swaziland)","46021916",2462
"117",2007,"Eswatini (Swaziland)","46021917",2092
"118",2007,"Eswatini (Swaziland)","46021918",4059
"119",2007,"Eswatini (Swaziland)","46021980",2025
"120",2007,"Eswatini (Swaziland)","47031100",190269
"121",2007,"Eswatini (Swaziland)","57021090",4076
"122",2007,"Eswatini (Swaziland)","60063200",1757
"123",2007,"Eswatini (Swaziland)","61012000",165798
"124",2007,"Eswatini (Swaziland)","61013020",383613
"125",2007,"Eswatini (Swaziland)","61022000",300683
"126",2007,"Eswatini (Swaziland)","61023020",1443775
"127",2007,"Eswatini (Swaziland)","61034210",1219980
"128",2007,"Eswatini (Swaziland)","61034315",1799921
"129",2007,"Eswatini (Swaziland)","61041320",111956
"130",2007,"Eswatini (Swaziland)","61044320",505915
"131",2007,"Eswatini (Swaziland)","61045320",2582226
"132",2007,"Eswatini (Swaziland)","61046220",6140723
"133",2007,"Eswatini (Swaziland)","61046320",5555963
"134",2007,"Eswatini (Swaziland)","61051000",189847
"135",2007,"Eswatini (Swaziland)","61052020",1080653
"136",2007,"Eswatini (Swaziland)","61061000",2628808
"137",2007,"Eswatini (Swaziland)","61062020",787775
"138",2007,"Eswatini (Swaziland)","61069030",363438
"139",2007,"Eswatini (Swaziland)","61072200",20025
"140",2007,"Eswatini (Swaziland)","61083100",106469
"141",2007,"Eswatini (Swaziland)","61083200",30732
"142",2007,"Eswatini (Swaziland)","61089200",3600
"143",2007,"Eswatini (Swaziland)","61091000",6881649
"144",2007,"Eswatini (Swaziland)","61099010",622771
"145",2007,"Eswatini (Swaziland)","61102020",22489747
"146",2007,"Eswatini (Swaziland)","61103030",17324203
"147",2007,"Eswatini (Swaziland)","61112020",202803
"148",2007,"Eswatini (Swaziland)","61112030",76134
"149",2007,"Eswatini (Swaziland)","61112050",168577
"150",2007,"Eswatini (Swaziland)","61113010",50206
"151",2007,"Eswatini (Swaziland)","61121200",150703
"152",2007,"Eswatini (Swaziland)","61142000",1228436
"153",2007,"Eswatini (Swaziland)","61143010",180965
"154",2007,"Eswatini (Swaziland)","61143030",180230
"155",2007,"Eswatini (Swaziland)","61178095",5426
"156",2007,"Eswatini (Swaziland)","62019335",126101
"157",2007,"Eswatini (Swaziland)","62034240",19789090
"158",2007,"Eswatini (Swaziland)","62034340",2040
"159",2007,"Eswatini (Swaziland)","62045220",135207
"160",2007,"Eswatini (Swaziland)","62046240",19255205
"161",2007,"Eswatini (Swaziland)","62046335",12286399
"162",2007,"Eswatini (Swaziland)","62052020",4977140
"163",2007,"Eswatini (Swaziland)","62053020",2399663
"164",2007,"Eswatini (Swaziland)","62063030",441128
"165",2007,"Eswatini (Swaziland)","62064030",74596
"166",2007,"Eswatini (Swaziland)","62072100",101247
"167",2007,"Eswatini (Swaziland)","62079110",37655
"168",2007,"Eswatini (Swaziland)","62082100",23385
"169",2007,"Eswatini (Swaziland)","62082200",7898
"170",2007,"Eswatini (Swaziland)","62089130",56494
"171",2007,"Eswatini (Swaziland)","62089200",7782
"172",2007,"Eswatini (Swaziland)","62092030",292004
"173",2007,"Eswatini (Swaziland)","62092050",95009
"174",2007,"Eswatini (Swaziland)","62113300",52958
"175",2007,"Eswatini (Swaziland)","62114200",74492
"176",2007,"Eswatini (Swaziland)","62114300",54586
"177",2007,"Eswatini (Swaziland)","62142000",328
"178",2007,"Eswatini (Swaziland)","63012000",645
"179",2007,"Eswatini (Swaziland)","63013000",1945
"180",2007,"Eswatini (Swaziland)","63025140",303
"181",2007,"Eswatini (Swaziland)","69120048",7236
"182",2007,"Eswatini (Swaziland)","69139050",2101
"183",2007,"Eswatini (Swaziland)","69149080",8509
"184",2007,"Eswatini (Swaziland)","71131950",5080
"185",2007,"Eswatini (Swaziland)","75052250",81483
"186",2007,"Eswatini (Swaziland)","82075020",2020
"187",2007,"Eswatini (Swaziland)","82079075",4169
