"","Year","Country","HTS8","Value"
"1",1999,"British Virgin Islands","02042220",20840
"2",1999,"British Virgin Islands","03037700",3854
"3",1999,"British Virgin Islands","03037800",58568
"4",1999,"British Virgin Islands","03037940",15526
"5",1999,"British Virgin Islands","03042060",3616599
"6",1999,"British Virgin Islands","03061200",46322
"7",1999,"British Virgin Islands","03061900",35916
"8",1999,"British Virgin Islands","09011100",174525
"9",1999,"British Virgin Islands","09092000",4084
"10",1999,"British Virgin Islands","21039080",8024
"11",1999,"British Virgin Islands","22042150",5600
"12",1999,"British Virgin Islands","22084080",4250
"13",1999,"British Virgin Islands","24022080",0
"14",1999,"British Virgin Islands","28256000",163589
"15",1999,"British Virgin Islands","33030020",405800
"16",1999,"British Virgin Islands","33030030",485210
"17",1999,"British Virgin Islands","33041000",7952
"18",1999,"British Virgin Islands","33049100",12414
"19",1999,"British Virgin Islands","33049950",51583
"20",1999,"British Virgin Islands","39241030",488
"21",1999,"British Virgin Islands","39241050",1394
"22",1999,"British Virgin Islands","39262010",127729
"23",1999,"British Virgin Islands","39264000",277707
"24",1999,"British Virgin Islands","42021220",3960
"25",1999,"British Virgin Islands","42022280",98313
"26",1999,"British Virgin Islands","42023295",3880
"27",1999,"British Virgin Islands","42029230",1428
"28",1999,"British Virgin Islands","42029245",42384
"29",1999,"British Virgin Islands","42033000",3005
"30",1999,"British Virgin Islands","44129995",37856
"31",1999,"British Virgin Islands","44182040",245279
"32",1999,"British Virgin Islands","48192000",24465
"33",1999,"British Virgin Islands","48195040",24288
"34",1999,"British Virgin Islands","61043320",326
"35",1999,"British Virgin Islands","61046220",2356
"36",1999,"British Virgin Islands","61061000",701
"37",1999,"British Virgin Islands","61083200",1232
"38",1999,"British Virgin Islands","61091000",4265
"39",1999,"British Virgin Islands","61099010",966
"40",1999,"British Virgin Islands","61099080",1896
"41",1999,"British Virgin Islands","61101020",7717
"42",1999,"British Virgin Islands","61102010",2427
"43",1999,"British Virgin Islands","61102020",3126
"44",1999,"British Virgin Islands","61103010",302
"45",1999,"British Virgin Islands","61103030",10719
"46",1999,"British Virgin Islands","61109090",264
"47",1999,"British Virgin Islands","61121100",291
"48",1999,"British Virgin Islands","61143010",292
"49",1999,"British Virgin Islands","62019335",261
"50",1999,"British Virgin Islands","62021100",14308
"51",1999,"British Virgin Islands","62029345",65197
"52",1999,"British Virgin Islands","62033100",968
"53",1999,"British Virgin Islands","62033220",1314
"54",1999,"British Virgin Islands","62033320",3123
"55",1999,"British Virgin Islands","62034240",8885
"56",1999,"British Virgin Islands","62043120",726
"57",1999,"British Virgin Islands","62043220",7754
"58",1999,"British Virgin Islands","62043350",7333
"59",1999,"British Virgin Islands","62043980",542
"60",1999,"British Virgin Islands","62044340",790
"61",1999,"British Virgin Islands","62044950",633
"62",1999,"British Virgin Islands","62045330",718
"63",1999,"British Virgin Islands","62045930",1053
"64",1999,"British Virgin Islands","62045940",269
"65",1999,"British Virgin Islands","62046240",112429
"66",1999,"British Virgin Islands","62046335",6706
"67",1999,"British Virgin Islands","62046990",2076
"68",1999,"British Virgin Islands","62052020",8415
"69",1999,"British Virgin Islands","62053020",508
"70",1999,"British Virgin Islands","62063030",4199
"71",1999,"British Virgin Islands","62064030",267
"72",1999,"British Virgin Islands","62069000",2611
"73",1999,"British Virgin Islands","64021200",3735
"74",1999,"British Virgin Islands","64031940",462
"75",1999,"British Virgin Islands","64035990",341
"76",1999,"British Virgin Islands","64039190",72740
"77",1999,"British Virgin Islands","64039960",1625
"78",1999,"British Virgin Islands","64041935",18432
"79",1999,"British Virgin Islands","65059025",337
"80",1999,"British Virgin Islands","68029300",16306
"81",1999,"British Virgin Islands","71023900",155790
"82",1999,"British Virgin Islands","73045980",4088
"83",1999,"British Virgin Islands","74040060",3200
"84",1999,"British Virgin Islands","80070010",3307
"85",1999,"British Virgin Islands","83025000",121571
"86",1999,"British Virgin Islands","84119110",43267
"87",1999,"British Virgin Islands","84145960",100777
"88",1999,"British Virgin Islands","84671950",7340
"89",1999,"British Virgin Islands","84713000",2599
"90",1999,"British Virgin Islands","84716090",69436
"91",1999,"British Virgin Islands","84717040",351100
"92",1999,"British Virgin Islands","84733010",197098
"93",1999,"British Virgin Islands","84733050",33620
"94",1999,"British Virgin Islands","84733090",151235
"95",1999,"British Virgin Islands","84742000",101600
"96",1999,"British Virgin Islands","84836040",979815
"97",1999,"British Virgin Islands","85044095",6350
"98",1999,"British Virgin Islands","85049095",2158
"99",1999,"British Virgin Islands","85052000",32974
"100",1999,"British Virgin Islands","85059080",6402
"101",1999,"British Virgin Islands","85129060",26090
"102",1999,"British Virgin Islands","85299099",22140
"103",1999,"British Virgin Islands","85364100",11472
"104",1999,"British Virgin Islands","85366940",7200
"105",1999,"British Virgin Islands","85421380",57950
"106",1999,"British Virgin Islands","85443000",149879
"107",1999,"British Virgin Islands","87149960",12753
"108",1999,"British Virgin Islands","89039100",40157
"109",1999,"British Virgin Islands","89039200",1800000
"110",1999,"British Virgin Islands","90021900",45893
"111",1999,"British Virgin Islands","90029095",37233
"112",1999,"British Virgin Islands","90051000",80957
"113",1999,"British Virgin Islands","90119000",47345
"114",1999,"British Virgin Islands","92089000",9360
"115",1999,"British Virgin Islands","94016980",23085
"116",1999,"British Virgin Islands","94031000",2022
"117",1999,"British Virgin Islands","94036080",126051
"118",1999,"British Virgin Islands","94054060",9165
"119",1999,"British Virgin Islands","95034900",29106
"120",1999,"British Virgin Islands","95035000",193436
"121",1999,"British Virgin Islands","95041000",8036
"122",1999,"British Virgin Islands","95051025",686682
"123",1999,"British Virgin Islands","95063900",24645
"124",1999,"British Virgin Islands","95073040",26042
"125",1999,"British Virgin Islands","97011000",4987802
"126",1999,"British Virgin Islands","97019000",250000
"127",1999,"British Virgin Islands","97030000",291333
"128",1999,"British Virgin Islands","98010010",3732530
"129",1999,"British Virgin Islands","99999500",1100666
"130",1999,"Eswatini (Swaziland)","17011110",7778675
"131",1999,"Eswatini (Swaziland)","17011120",0
"132",1999,"Eswatini (Swaziland)","17011150",97972
"133",1999,"Eswatini (Swaziland)","17019910",38304
"134",1999,"Eswatini (Swaziland)","17019950",324506
"135",1999,"Eswatini (Swaziland)","20083040",2625
"136",1999,"Eswatini (Swaziland)","20083070",86990
"137",1999,"Eswatini (Swaziland)","20089290",2289
"138",1999,"Eswatini (Swaziland)","25090020",3654
"139",1999,"Eswatini (Swaziland)","29339079",19530
"140",1999,"Eswatini (Swaziland)","30021000",260000
"141",1999,"Eswatini (Swaziland)","30039000",5000
"142",1999,"Eswatini (Swaziland)","30049090",60935
"143",1999,"Eswatini (Swaziland)","33021040",2308
"144",1999,"Eswatini (Swaziland)","33030020",60484
"145",1999,"Eswatini (Swaziland)","34060000",1036206
"146",1999,"Eswatini (Swaziland)","39173260",3238
"147",1999,"Eswatini (Swaziland)","40095000",647
"148",1999,"Eswatini (Swaziland)","44219098",67331
"149",1999,"Eswatini (Swaziland)","46021018",2173
"150",1999,"Eswatini (Swaziland)","47031100",2046831
"151",1999,"Eswatini (Swaziland)","49019900",5354
"152",1999,"Eswatini (Swaziland)","51111910",1000
"153",1999,"Eswatini (Swaziland)","52051210",108271
"154",1999,"Eswatini (Swaziland)","54022030",26361
"155",1999,"Eswatini (Swaziland)","55164400",896
"156",1999,"Eswatini (Swaziland)","57021090",882
"157",1999,"Eswatini (Swaziland)","57033000",500
"158",1999,"Eswatini (Swaziland)","59112030",525
"159",1999,"Eswatini (Swaziland)","61033100",425
"160",1999,"Eswatini (Swaziland)","61034210",1154927
"161",1999,"Eswatini (Swaziland)","61044200",30622
"162",1999,"Eswatini (Swaziland)","61045200",113576
"163",1999,"Eswatini (Swaziland)","61046220",1093392
"164",1999,"Eswatini (Swaziland)","61051000",2513069
"165",1999,"Eswatini (Swaziland)","61061000",2269541
"166",1999,"Eswatini (Swaziland)","61083100",34688
"167",1999,"Eswatini (Swaziland)","61091000",1496395
"168",1999,"Eswatini (Swaziland)","61102020",14129801
"169",1999,"Eswatini (Swaziland)","61103030",75108
"170",1999,"Eswatini (Swaziland)","61112010",24995
"171",1999,"Eswatini (Swaziland)","61112030",30694
"172",1999,"Eswatini (Swaziland)","61112060",165862
"173",1999,"Eswatini (Swaziland)","61142000",12240
"174",1999,"Eswatini (Swaziland)","61169264",30775
"175",1999,"Eswatini (Swaziland)","62045330",271
"176",1999,"Eswatini (Swaziland)","62053020",359
"177",1999,"Eswatini (Swaziland)","62064030",328
"178",1999,"Eswatini (Swaziland)","63022190",309
"179",1999,"Eswatini (Swaziland)","63025140",533
"180",1999,"Eswatini (Swaziland)","63059000",2153
"181",1999,"Eswatini (Swaziland)","70139990",5003
"182",1999,"Eswatini (Swaziland)","73083050",14038
"183",1999,"Eswatini (Swaziland)","82159915",4715
"184",1999,"Eswatini (Swaziland)","82159940",2683
"185",1999,"Eswatini (Swaziland)","83030000",120196
"186",1999,"Eswatini (Swaziland)","84313100",43349
"187",1999,"Eswatini (Swaziland)","84669250",97113
"188",1999,"Eswatini (Swaziland)","84717040",26307
"189",1999,"Eswatini (Swaziland)","84768900",370688
"190",1999,"Eswatini (Swaziland)","84798997",3001
"191",1999,"Eswatini (Swaziland)","84814000",4947
"192",1999,"Eswatini (Swaziland)","85088000",16721
"193",1999,"Eswatini (Swaziland)","85319010",2900
"194",1999,"Eswatini (Swaziland)","85322900",10746
"195",1999,"Eswatini (Swaziland)","85340000",16400
"196",1999,"Eswatini (Swaziland)","85359080",17020
"197",1999,"Eswatini (Swaziland)","85364900",32000
"198",1999,"Eswatini (Swaziland)","85369040",4098
"199",1999,"Eswatini (Swaziland)","85371090",2112
"200",1999,"Eswatini (Swaziland)","85432000",33935
"201",1999,"Eswatini (Swaziland)","88033000",15000
"202",1999,"Eswatini (Swaziland)","88039090",109323
"203",1999,"Eswatini (Swaziland)","90279058",7914
"204",1999,"Eswatini (Swaziland)","90308200",3382
"205",1999,"Eswatini (Swaziland)","90318080",3788
"206",1999,"Eswatini (Swaziland)","94032000",6000
"207",1999,"Eswatini (Swaziland)","94036080",1275508
"208",1999,"Eswatini (Swaziland)","94039070",115681
"209",1999,"Eswatini (Swaziland)","95033000",8054
"210",1999,"Eswatini (Swaziland)","95044000",1681
"211",1999,"Eswatini (Swaziland)","97020000",2779
"212",1999,"Eswatini (Swaziland)","97060000",19100
"213",1999,"Eswatini (Swaziland)","98010010",99371
"214",1999,"Eswatini (Swaziland)","98010025",38710
"215",1999,"Eswatini (Swaziland)","99999500",125808
"216",1999,"Kazakhstan","16043020",4367581
"217",1999,"Kazakhstan","25309000",2500
"218",1999,"Kazakhstan","26110060",1614053
"219",1999,"Kazakhstan","28191000",8517400
"220",1999,"Kazakhstan","28256000",457984
"221",1999,"Kazakhstan","28414000",36000
"222",1999,"Kazakhstan","28419020",609762
"223",1999,"Kazakhstan","42010060",350
"224",1999,"Kazakhstan","49011000",6418
"225",1999,"Kazakhstan","49070000",70694
"226",1999,"Kazakhstan","52085230",843378
"227",1999,"Kazakhstan","52085240",656591
"228",1999,"Kazakhstan","57011040",500
"229",1999,"Kazakhstan","57021090",20875
"230",1999,"Kazakhstan","62011100",10527
"231",1999,"Kazakhstan","62019120",482450
"232",1999,"Kazakhstan","62019330",54548
"233",1999,"Kazakhstan","62021100",909898
"234",1999,"Kazakhstan","62029120",15460
"235",1999,"Kazakhstan","62029345",727269
"236",1999,"Kazakhstan","62029350",50769
"237",1999,"Kazakhstan","62041320",74163
"238",1999,"Kazakhstan","62043120",5273
"239",1999,"Kazakhstan","62044340",9572
"240",1999,"Kazakhstan","62142000",300
"241",1999,"Kazakhstan","72022150",6643218
"242",1999,"Kazakhstan","72023000",10885811
"243",1999,"Kazakhstan","72024100",68452488
"244",1999,"Kazakhstan","72024950",3054505
"245",1999,"Kazakhstan","72025000",8597000
"246",1999,"Kazakhstan","72081060",1580164
"247",1999,"Kazakhstan","72082600",29249
"248",1999,"Kazakhstan","72082700",29808
"249",1999,"Kazakhstan","72083600",775592
"250",1999,"Kazakhstan","72083700",6322305
"251",1999,"Kazakhstan","72083800",6503232
"252",1999,"Kazakhstan","72083900",5504666
"253",1999,"Kazakhstan","72085300",106528
"254",1999,"Kazakhstan","72085400",55009
"255",1999,"Kazakhstan","72091600",803336
"256",1999,"Kazakhstan","72104900",2096747
"257",1999,"Kazakhstan","72111920",42985
"258",1999,"Kazakhstan","74031100",23251741
"259",1999,"Kazakhstan","76012090",345091
"260",1999,"Kazakhstan","76020000",42673
"261",1999,"Kazakhstan","78011000",1126875
"262",1999,"Kazakhstan","79011250",46172010
"263",1999,"Kazakhstan","81031030",652654
"264",1999,"Kazakhstan","81031060",2245151
"265",1999,"Kazakhstan","81039000",31403
"266",1999,"Kazakhstan","81041100",1766269
"267",1999,"Kazakhstan","81081050",6393952
"268",1999,"Kazakhstan","81121130",141960
"269",1999,"Kazakhstan","81122060",59730
"270",1999,"Kazakhstan","81129110",3348826
"271",1999,"Kazakhstan","81129900",2988
"272",1999,"Kazakhstan","84314340",6266
"273",1999,"Kazakhstan","84733010",171081
"274",1999,"Kazakhstan","84814000",23824
"275",1999,"Kazakhstan","85171940",3872
"276",1999,"Kazakhstan","85175050",130272
"277",1999,"Kazakhstan","85179058",41440
"278",1999,"Kazakhstan","97040000",367500
"279",1999,"Kazakhstan","97060000",5045
"280",1999,"Kazakhstan","98010010",135445
"281",1999,"Kazakhstan","98020050",2546
"282",1999,"Kazakhstan","99999500",645989
"283",1999,"Kenya","01060050",113288
"284",1999,"Kenya","03011000",20970
"285",1999,"Kenya","03037920",30955
"286",1999,"Kenya","03042020",57352
"287",1999,"Kenya","03042060",306439
"288",1999,"Kenya","03075900",106453
"289",1999,"Kenya","05080000",17992
"290",1999,"Kenya","06021000",289828
"291",1999,"Kenya","06031080",32523
"292",1999,"Kenya","06039000",6633
"293",1999,"Kenya","06049930",77645
"294",1999,"Kenya","06049960",44832
"295",1999,"Kenya","07131020",40800
"296",1999,"Kenya","07131040",12760
"297",1999,"Kenya","07133120",11220
"298",1999,"Kenya","08013200",178942
"299",1999,"Kenya","08029098",1217051
"300",1999,"Kenya","08134090",2015
"301",1999,"Kenya","09011100",12711833
"302",1999,"Kenya","09011200",765913
"303",1999,"Kenya","09012100",10011
"304",1999,"Kenya","09022090",38764
"305",1999,"Kenya","09023000",264940
"306",1999,"Kenya","09024000",9068564
"307",1999,"Kenya","12093000",262968
"308",1999,"Kenya","13019090",14940
"309",1999,"Kenya","13021400",7355779
"310",1999,"Kenya","14042000",35326
"311",1999,"Kenya","15219040",77011
"312",1999,"Kenya","20082000",103675
"313",1999,"Kenya","21012020",2328549
"314",1999,"Kenya","22030000",94620
"315",1999,"Kenya","24011063",267300
"316",1999,"Kenya","24012083",0
"317",1999,"Kenya","24012085",122850
"318",1999,"Kenya","25309000",12695
"319",1999,"Kenya","27121000",14527
"320",1999,"Kenya","29309045",4498
"321",1999,"Kenya","32030010",365184
"322",1999,"Kenya","33049910",6004
"323",1999,"Kenya","38151200",142000
"324",1999,"Kenya","38180000",108864
"325",1999,"Kenya","38249090",71050
"326",1999,"Kenya","39033000",13090
"327",1999,"Kenya","39073000",38906
"328",1999,"Kenya","39173260",2290
"329",1999,"Kenya","39206310",889
"330",1999,"Kenya","39209950",582
"331",1999,"Kenya","39231000",1796
"332",1999,"Kenya","39239000",291
"333",1999,"Kenya","39241030",27667
"334",1999,"Kenya","39269035",388
"335",1999,"Kenya","39269040",321074
"336",1999,"Kenya","39269060",5660
"337",1999,"Kenya","39269098",8867
"338",1999,"Kenya","40029900",1747
"339",1999,"Kenya","40094000",2447
"340",1999,"Kenya","40095000",858
"341",1999,"Kenya","40169310",691
"342",1999,"Kenya","40169960",1143
"343",1999,"Kenya","41041040",226400
"344",1999,"Kenya","42022160",490
"345",1999,"Kenya","42022215",10690
"346",1999,"Kenya","42022260",1416
"347",1999,"Kenya","42022280",700
"348",1999,"Kenya","42022990",0
"349",1999,"Kenya","42023160",5056
"350",1999,"Kenya","42029100",7653
"351",1999,"Kenya","42029220",2114
"352",1999,"Kenya","42029230",45029
"353",1999,"Kenya","42029245",32475
"354",1999,"Kenya","42029250",5592
"355",1999,"Kenya","42029290",3620
"356",1999,"Kenya","42031040",45318
"357",1999,"Kenya","42050080",2783
"358",1999,"Kenya","44140000",3012
"359",1999,"Kenya","44190040",24277
"360",1999,"Kenya","44190080",165673
"361",1999,"Kenya","44201000",2323305
"362",1999,"Kenya","44209045",4680
"363",1999,"Kenya","44209080",8010
"364",1999,"Kenya","44219060",8838
"365",1999,"Kenya","44219098",93415
"366",1999,"Kenya","46012040",2977
"367",1999,"Kenya","46021016",7628
"368",1999,"Kenya","46021018",11956
"369",1999,"Kenya","46021029",12268
"370",1999,"Kenya","46021080",16059
"371",1999,"Kenya","48201020",5076
"372",1999,"Kenya","49019900",2080
"373",1999,"Kenya","49100040",2490
"374",1999,"Kenya","49111000",4000
"375",1999,"Kenya","49119130",2615
"376",1999,"Kenya","49119140",7039
"377",1999,"Kenya","50072000",32028
"378",1999,"Kenya","52085230",18225
"379",1999,"Kenya","52103140",4200
"380",1999,"Kenya","54024390",3405
"381",1999,"Kenya","54061000",318
"382",1999,"Kenya","54075400",56673
"383",1999,"Kenya","54076199",11078
"384",1999,"Kenya","54079220",643
"385",1999,"Kenya","54082290",19967
"386",1999,"Kenya","57011040",5202
"387",1999,"Kenya","57019010",10755
"388",1999,"Kenya","57019020",7050
"389",1999,"Kenya","57021090",500
"390",1999,"Kenya","57024920",3700
"391",1999,"Kenya","57025920",400
"392",1999,"Kenya","58050030",1126
"393",1999,"Kenya","58071005",6500
"394",1999,"Kenya","58109290",5933
"395",1999,"Kenya","59019040",519
"396",1999,"Kenya","59031018",10451
"397",1999,"Kenya","59031030",7277
"398",1999,"Kenya","59032018",662
"399",1999,"Kenya","59050090",825
"400",1999,"Kenya","60019200",2644
"401",1999,"Kenya","60024300",8742
"402",1999,"Kenya","61034210",28200
"403",1999,"Kenya","61044320",275
"404",1999,"Kenya","61051000",33768
"405",1999,"Kenya","61062020",6212
"406",1999,"Kenya","61091000",465
"407",1999,"Kenya","61159390",25950
"408",1999,"Kenya","62019220",3040
"409",1999,"Kenya","62019330",6009
"410",1999,"Kenya","62021220",6001
"411",1999,"Kenya","62029310",5328
"412",1999,"Kenya","62029345",131159
"413",1999,"Kenya","62029350",300
"414",1999,"Kenya","62034210",768
"415",1999,"Kenya","62034240",9943508
"416",1999,"Kenya","62034980",4526
"417",1999,"Kenya","62043220",6997
"418",1999,"Kenya","62043930",50160
"419",1999,"Kenya","62044230",72046
"420",1999,"Kenya","62044440",92708
"421",1999,"Kenya","62045220",26067
"422",1999,"Kenya","62045930",8748
"423",1999,"Kenya","62046210",494
"424",1999,"Kenya","62046220",16049
"425",1999,"Kenya","62046240",17319984
"426",1999,"Kenya","62046330",55212
"427",1999,"Kenya","62052020",10348490
"428",1999,"Kenya","62053020",769332
"429",1999,"Kenya","62063030",178509
"430",1999,"Kenya","62071100",14975
"431",1999,"Kenya","62081100",29065
"432",1999,"Kenya","62113200",2567
"433",1999,"Kenya","62114200",10120
"434",1999,"Kenya","62114300",310
"435",1999,"Kenya","62149000",618
"436",1999,"Kenya","62179090",349
"437",1999,"Kenya","63013000",400
"438",1999,"Kenya","63025120",396
